booking id,booking_date_time,gender,month,day_of_week,time_of_day,distance_travelled,time_taken,reason,toll,category,commission_base_cost,driver_base_cost,total_tax,total_trip_cost,ratings
1516146825,14-02-2018 21:54,Male,February,Wed,21:54:00,13,55,Office to/from Home,0,Micro,61.74,246.95,23.46,332.15,3
1613225627,16-03-2018 23:02,Male,March,Fri,23:02:00,4,19,NA,0,Mini,26.97,107.89,10.26,145.12,2
1406162428,09-01-2018 22:07,Female,January,Tue,22:07:00,3,6,Office to/from Home,0,Mini,19.58,78.34,7.44,105,5
1725879214,19-04-2018 23:25,Male,April,Thu,23:25:00,2,3,Office to/from Home,0,Prime,21.1,84.38,8.02,114,3
1941532049,11-06-2018 21:11,Male,June,Mon,21:11:00,5,22,Office to/from Home,0,Micro,33.36,133.44,12.68,179,4
1948528038,13-06-2018 22:26,Male,June,Wed,22:26:00,2,11,Office to/from Home,0,Mini,40.74,162.96,15.48,219,5
1982986706,21-06-2018 23:48,Female,June,Thu,23:48:00,11,38,Office to/from Home,0,Micro,44.8,179.18,17.02,241,1
1860476612,21-05-2018 21:53,Male,May,Mon,21:53:00,13,48,Office to/from Home,0,Micro,47.21,188.85,17.94,254,3
1808954666,09-05-2018 21:12,Male,May,Wed,21:12:00,10,52,Office to/from Home,0,Micro,51.3,205.21,19.49,276,3
1801927454,07-05-2018 23:35,Female,May,Mon,23:35:00,33,54,Office to/from Home,70,Micro,105.58,492.3,43.62,642,5
1583901213,07-03-2018 23:04,Female,March,Wed,23:04:00,3,5,Office to/from Home,0,Micro,15.2,60.8,5.78,81.78,4
1587250169,08-03-2018 23:29,Female,March,Thu,23:29:00,12,38,Office to/from Home,0,Micro,36.4,145.6,13.83,195.83,4
1866955319,23-05-2018 21:25,Female,May,Wed,21:25:00,8,41,Office to/from Home,0,Mini,34.68,138.72,13.18,187,5
1945115514,12-06-2018 21:57,Female,June,Tue,21:57:00,32,64,Office to/from Home,70,Mini,121.6,556.39,49.71,728,3
1469298861,30-01-2018 22:39,Female,January,Tue,22:39:00,1,2,Office to/from Home,0,Mini,16.97,67.89,6.44,91,5
1519408584,16-02-2018 02:43,Male,February,Fri,02:43:00,2,2,Office to/from Home,0,Prime,15.71,62.83,5.97,85,3
1471982221,01-02-2018 01:07,Male,February,Thu,01:07:00,4,10,Office to/from Home,0,Micro,20.97,83.86,7.98,113,2
1445445907,22-01-2018 21:21,Male,January,Mon,21:21:00,2,26,Office to/from Home,0,Micro,20.56,82.24,7.82,111,5
1466624845,29-01-2018 22:35,Male,January,Mon,22:35:00,7,39,Office to/from Home,0,Micro,30.34,121.36,11.53,163,3
2007780595,28-06-2018 17:26,Female,June,Thu,17:26:00,2,6,Office Event,0,Micro,15.06,60.22,5.72,81,5
1448353077,23-01-2018 21:38,Female,January,Tue,21:38:00,5,47,Office to/from Home,0,Mini,35.99,143.96,13.68,194,4
1849140037,18-05-2018 23:47,Male,May,Fri,23:47:00,3,4,Office to/from Home,0,Mini,22.09,88.35,8.4,119,4
1894268262,31-05-2018 06:33,Female,May,Thu,06:33:00,2,3,Office to/from Home,0,Micro,13.38,53.53,5.09,72,5
1392403237,04-01-2018 21:48,Female,January,Thu,21:48:00,3,6,Office to/from Home,0,Prime,25.41,101.64,9.65,137,1
1761234828,28-04-2018 00:36,Female,April,Sat,00:36:00,21,70,Office to/from Home,35,Mini,88.48,388.92,35.36,513,4
1915975540,05-06-2018 10:29,Female,June,Tue,10:29:00,13,53,Airport/Station Ride,0,Prime,22.98,327.51,20.52,371,4
1672728959,04-04-2018 21:22,Male,April,Wed,21:22:00,5,31,Late Night Ride,0,Mini,27.7,110.78,10.53,149.01,5
1863620709,22-05-2018 21:38,Female,May,Tue,21:38:00,31,65,Office to/from Home,70,Micro,91.16,434.65,38.14,564,4
1522562014,16-02-2018 23:47,Female,February,Fri,23:47:00,20,47,Office to/from Home,0,Micro,99.4,397.6,37.77,534.77,3
1532884950,19-02-2018 21:11,Female,February,Mon,21:11:00,3,9,Office to/from Home,0,Mini,31.8,127.2,12.08,171.08,3
1522467436,16-02-2018 22:54,Female,February,Fri,22:54:00,10,37,Office to/from Home,0,Mini,43.6,174.4,16.57,234.57,3
1594666785,11-03-2018 13:47,Female,March,Sun,13:47:00,3,4,Customer/Partner Visit,0,Micro,17.66,70.63,6.71,95,4
1500160759,09-02-2018 21:45,Female,February,Fri,21:45:00,16,49,Late Night Ride,0,Mini,71.42,285.7,27.15,384,2
1545763719,24-02-2018 02:05,Male,February,Sat,02:05:00,4,5,Office to/from Home,0,Micro,16.66,66.64,6.33,89.63,5
1801885411,07-05-2018 22:58,Female,May,Mon,22:58:00,10,35,Office to/from Home,0,Prime,49.77,199.1,18.92,268,4
1448305086,23-01-2018 21:17,Female,January,Tue,21:17:00,2,4,Office to/from Home,0,Mini,18.03,72.14,6.86,97,4
1539373299,22-02-2018 02:30,Female,February,Thu,02:30:00,14,37,Office to/from Home,0,Micro,31.99,127.96,12.16,172.11,1
1647102435,27-03-2018 23:10,Female,March,Tue,23:10:00,31,53,Office to/from Home,60,Micro,80.42,381.68,33.56,495.66,2
1577917596,05-03-2018 21:56,Female,March,Mon,21:56:00,2,6,Office to/from Home,0,Mini,19.4,77.6,7.37,104.37,5
2012309329,29-06-2018 21:42,Female,June,Fri,21:42:00,9,58,Office to/from Home,0,Micro,38.68,154.72,14.7,208,3
1975099549,19-06-2018 23:05,Male,June,Tue,23:05:00,13,39,Office to/from Home,0,Micro,54.28,217.1,20.63,292,3
1599877738,12-03-2018 22:04,Male,March,Mon,22:04:00,3,15,Office to/from Home,0,Mini,21.8,87.2,8.28,117.28,4
1432685419,18-01-2018 23:08,Male,January,Thu,23:08:00,13,29,NA,0,Micro,34.42,137.68,13.08,185,4
1902062808,01-06-2018 22:54,Female,June,Fri,22:54:00,31,62,Office to/from Home,0,Micro,98.4,393.6,37.39,529,2
1455125106,26-01-2018 00:53,Female,January,Fri,00:53:00,11,32,Office to/from Home,0,Prime,45.32,181.28,17.22,244,4
1801602591,07-05-2018 21:18,Female,May,Mon,21:18:00,32,71,Office to/from Home,70,Mini,97.96,461.84,40.72,601,5
1666795059,02-04-2018 21:21,Male,April,Mon,21:21:00,23,57,Office to/from Home,0,Micro,60.43,241.7,22.97,325.1,5
1642493324,26-03-2018 13:41,Female,March,Mon,13:41:00,6,25,Market/Site Visit,0,Micro,24.1,96.4,9.16,129.66,5
1922249862,06-06-2018 23:10,Male,June,Wed,23:10:00,31,63,Office to/from Home,0,Mini,92.2,368.8,35.04,496,5
1564994299,01-03-2018 20:50,Male,March,Thu,20:50:00,14,29,Airport/Station Ride,0,Mini,42.43,169.74,16.12,228.29,5
1445792179,23-01-2018 02:01,Female,January,Tue,02:01:00,9,20,Late Night Ride,0,Micro,26.68,106.72,10.14,144,2
1983071892,22-06-2018 03:21,Female,June,Fri,03:21:00,10,30,Late Night Ride,0,Prime,44.98,179.93,17.1,242,1
1979003329,21-06-2018 01:20,Male,June,Thu,01:20:00,14,30,Office to/from Home,0,Micro,35.69,142.75,13.56,192,4
1945135138,12-06-2018 22:26,Male,June,Tue,22:26:00,2,5,Office to/from Home,0,Mini,22.49,89.96,8.55,121,4
1496616304,08-02-2018 21:51,Male,February,Thu,21:51:00,16,73,Airport/Station Ride,35,Micro,51.46,240.84,21.3,314,3
1602908674,14-03-2018 01:05,Female,March,Wed,01:05:00,38,56,NA,60,Mini,124.52,558.08,50.32,732.92,3
1886899110,29-05-2018 00:10,Male,May,Tue,00:10:00,9,28,Office to/from Home,0,Micro,29.37,117.47,11.16,158,3
OSN_912686415,20-03-2018 04:37,Female,March,Tue,04:37:00,4,13.6,Office to/from Home,0,Mini,15.99,63.96,6.08,86,4
1841398315,16-05-2018 23:11,Female,May,Wed,23:11:00,1,2,Office to/from Home,0,Mini,15.84,63.36,6.02,85,2
1833872135,15-05-2018 00:10,Female,May,Tue,00:10:00,13,33,Late Night Ride,0,Micro,35.13,140.52,13.35,189,5
1409223980,11-01-2018 02:56,Female,January,Thu,02:56:00,4,4,Late Night Ride,0,Prime,18.79,75.18,7.14,101,5
1886714078,28-05-2018 22:10,Male,May,Mon,22:10:00,28,76,Office to/from Home,0,Micro,110.65,442.61,42.06,595,1
1539306778,22-02-2018 00:11,Female,February,Thu,00:11:00,2,3,Late Night Ride,0,Mini,19.05,76.18,7.24,102.47,2
1945151917,12-06-2018 22:30,Female,June,Tue,22:30:00,8,31,Office to/from Home,0,Micro,43.75,174.98,16.62,235,5
1545685740,24-02-2018 00:22,Female,February,Sat,00:22:00,2,3,Late Night Ride,0,Mini,18.52,74.09,7.03,99.64,4
1948413430,13-06-2018 21:24,Female,June,Wed,21:24:00,13,55,Office to/from Home,0,Prime,55.95,223.79,21.26,301,1
1747340713,24-04-2018 23:23,Female,April,Tue,23:23:00,4,4,Office to/from Home,0,Prime,23.42,93.68,8.9,126,5
1833896240,15-05-2018 00:29,Female,May,Tue,00:29:00,5,5,Office to/from Home,0,Mini,22.36,89.44,8.49,120,3
1536324616,21-02-2018 02:07,Male,February,Wed,02:07:00,7,6,Office to/from Home,0,Mini,26.93,107.71,10.24,144.88,3
1866942443,23-05-2018 21:09,Male,May,Wed,21:09:00,12,51,Office to/from Home,0,Micro,39.22,156.88,14.9,211,4
1415497496,12-01-2018 22:27,Female,January,Fri,22:27:00,5,35,Office to/from Home,0,Micro,31.77,127.1,12.08,171,2
1635201195,23-03-2018 22:32,Male,March,Fri,22:32:00,11,37,Late Night Ride,0,Mini,45.17,180.67,17.16,243,4
1583716697,07-03-2018 21:26,Female,March,Wed,21:26:00,8,44,Office to/from Home,0,Micro,33.2,132.8,12.62,178.62,3
1510370172,12-02-2018 21:42,Male,February,Mon,21:42:00,16,45,Late Night Ride,0,Mini,53.72,214.86,20.41,288.99,4
1395147945,05-01-2018 22:33,Female,January,Fri,22:33:00,3,5,Late Night Ride,0,Mini,20.52,82.09,7.79,110,4
1406345742,10-01-2018 01:27,Male,January,Wed,01:27:00,3,3,Office to/from Home,0,Mini,19.46,77.85,7.39,105,5
1925688890,07-06-2018 23:12,Female,June,Thu,23:12:00,12,47,Late Night Ride,0,Mini,43.12,172.49,16.38,232,5
1814307993,11-05-2018 01:06,Female,May,Fri,01:06:00,3,3,Office to/from Home,0,Mini,19.52,78.06,7.41,105,4
1725698297,19-04-2018 21:59,Male,April,Thu,21:59:00,16,55,Airport/Station Ride,35,Mini,54.82,254.28,22.58,332,4
1978620454,20-06-2018 21:16,Male,June,Wed,21:16:00,19,58,Office to/from Home,0,Mini,79,315.98,30.02,425,4
1833900466,15-05-2018 00:36,Female,May,Tue,00:36:00,3,15,Office to/from Home,0,Mini,23.1,92.4,8.78,124,2
1788996977,04-05-2018 21:00,Male,May,Fri,21:00:00,30,88,Office to/from Home,35,Mini,116.17,499.69,45.89,605,5
1522198915,16-02-2018 21:01,Female,February,Fri,21:01:00,2,5,Office to/from Home,0,Micro,19.12,76.5,7.27,102.89,1
1412237836,12-01-2018 01:43,Male,January,Fri,01:43:00,7,16,Office to/from Home,0,Micro,21.93,87.7,8.32,118,4
1805545848,09-05-2018 00:17,Female,May,Wed,00:17:00,5,6,Late Night Ride,0,Micro,18.96,75.84,7.2,102,4
1841178674,16-05-2018 21:29,Female,May,Wed,21:29:00,6,41,NA,0,Micro,39.06,156.25,14.84,210,5
1941861435,12-06-2018 00:34,Female,June,Tue,00:34:00,4,4,Office to/from Home,0,Mini,20.56,82.24,7.81,111,4
1631780337,22-03-2018 23:31,Female,March,Thu,23:31:00,22,55,Late Night Ride,0,Prime,107.19,308.76,34.73,451,5
1631994823,22-03-2018 23:25,Male,March,Thu,23:25:00,11,42,Office to/from Home,0,Prime,57.99,231.97,22.04,312,4
1685964018,08-04-2018 21:35,Female,April,Sun,21:35:00,18,52,Airport/Station Ride,0,Micro,47.4,289.59,23.01,360,5
1849032901,18-05-2018 22:33,Male,May,Fri,22:33:00,13,42,Late Night Ride,0,Micro,56.76,227.04,21.57,305,5
1432497558,18-01-2018 21:30,Female,January,Thu,21:30:00,7,45,Office to/from Home,0,Prime,41.11,164.46,15.62,221,5
1849166405,19-05-2018 00:09,Female,May,Sat,00:09:00,5,6,Office to/from Home,0,Micro,18.4,73.61,6.99,99,4
1602712881,13-03-2018 21:50,Female,March,Tue,21:50:00,2,4,Office to/from Home,0,Prime,16.54,66.17,6.29,89,2
1922249059,06-06-2018 23:09,Male,June,Wed,23:09:00,4,6,Office to/from Home,0,Micro,21.89,87.57,8.32,118,2
1726038520,20-04-2018 02:42,Male,April,Fri,02:42:00,3,3,Office to/from Home,0,Prime,18.96,75.84,7.2,102,4
1474616791,01-02-2018 23:28,Female,February,Thu,23:28:00,10,34,Office to/from Home,0,Mini,37.05,148.18,14.08,199,3
1562190821,28-02-2018 23:34,Female,February,Wed,23:34:00,15,47,Office to/from Home,0,Micro,46.21,184.82,17.56,248.59,3
1952283028,15-06-2018 00:21,Male,June,Fri,00:21:00,11,33,Office to/from Home,0,Mini,38.85,155.39,14.76,209,2
1616623248,18-03-2018 06:13,Male,March,Sun,06:13:00,3,3,Office to/from Home,0,Mini,18.05,72.2,6.86,97.11,5
1849206670,19-05-2018 00:45,Female,May,Sat,00:45:00,12,32,Office Event,0,Prime,49.44,197.77,18.79,266,2
1469180588,30-01-2018 21:32,Male,January,Tue,21:32:00,10,41,Office to/from Home,0,Mini,39.29,157.16,14.93,211,1
1493934927,08-02-2018 02:40,Female,February,Thu,02:40:00,1,1,Office to/from Home,0,Micro,14.16,56.64,5.38,76,3
2002421296,26-06-2018 22:50,Female,June,Tue,22:50:00,2,4,Office to/from Home,0,Mini,30.48,121.94,11.59,164,1
1837721819,15-05-2018 22:42,Male,May,Tue,22:42:00,50,99,Office to/from Home,35,Micro,146.58,621.32,57.45,825,5
1696340152,11-04-2018 22:45,Female,April,Wed,22:45:00,10,34,Late Night Ride,0,Micro,32.68,130.72,12.42,175.82,2
1559035129,28-02-2018 00:27,Female,February,Wed,00:27:00,8,28,Office to/from Home,0,Mini,32.88,131.52,12.5,176.9,3
1609373679,16-03-2018 00:06,Female,March,Fri,00:06:00,30,68,Office to/from Home,0,Mini,95.45,381.82,36.27,513.54,5
1689700824,09-04-2018 21:08,Male,April,Mon,21:08:00,3,6,Office to/from Home,0,Mini,26.5,106.02,10.07,142.59,3
1533218622,20-02-2018 00:17,Male,February,Tue,00:17:00,11,38,Office to/from Home,0,Micro,45.2,180.8,17.18,243.18,4
1971484611,19-06-2018 01:54,Female,June,Tue,01:54:00,6,5,Late Night Ride,0,Micro,18.34,73.36,6.97,99,4
1508618734,12-02-2018 13:16,Female,February,Mon,13:16:00,15,73,Airport/Station Ride,0,Mini,53.82,315.26,25.44,394.52,3
1522234866,16-02-2018 21:27,Male,February,Fri,21:27:00,27,69,Office to/from Home,35,Micro,101.36,440.45,40.26,582.07,3
1813601309,10-05-2018 21:26,Female,May,Thu,21:26:00,4,27,Office to/from Home,0,Micro,52.41,209.62,19.92,282,5
1809382136,09-05-2018 23:32,Female,May,Wed,23:32:00,12,37,Office to/from Home,0,Mini,60.41,241.63,22.95,325,5
1559018317,28-02-2018 00:04,Female,February,Wed,00:04:00,1,2,Office to/from Home,0,Mini,16.4,65.6,6.23,88,1
1580968107,06-03-2018 23:43,Female,March,Tue,23:43:00,21,52,Office to/from Home,0,Mini,59.92,239.68,22.77,322.37,5
1409161804,11-01-2018 00:21,Male,January,Thu,00:21:00,6,7,Office to/from Home,0,Mini,25.17,100.7,9.57,135,4
1999295346,26-06-2018 00:42,Male,June,Tue,00:42:00,14,29,Airport/Station Ride,0,Mini,41.88,267.52,20.92,330,5
1644203822,27-03-2018 00:10,Female,March,Tue,00:10:00,4,5,Office to/from Home,0,Micro,16.68,66.72,6.34,89.74,3
1886743354,28-05-2018 22:15,Male,May,Mon,22:15:00,9,34,Office to/from Home,0,Micro,30.88,123.52,11.74,166,4
OSN_1020269513,02-06-2018 04:54,Male,June,Sat,04:54:00,2,7.73,Late Night Ride,0,Play,12.01,48.03,4.56,65,5
1390047021,04-01-2018 05:37,Female,January,Thu,05:37:00,1,2,Office to/from Home,0,Prime,14.89,59.56,5.66,80,4
1522570995,16-02-2018 23:59,Male,February,Fri,23:59:00,34,53,Office to/from Home,60,Micro,155.79,683.16,62.2,901.15,3
1580798606,06-03-2018 21:42,Female,March,Tue,21:42:00,7,40,Late Night Ride,0,Micro,31.53,126.12,11.99,169.64,5
1809113447,09-05-2018 21:29,Female,May,Wed,21:29:00,2,3,Late Night Ride,0,Micro,23.2,92.82,8.82,125,4
1578153309,06-03-2018 03:55,Female,March,Tue,03:55:00,8,25,Office to/from Home,0,Mini,31.96,127.84,12.14,171.94,4
1918330718,05-06-2018 21:30,Female,June,Tue,21:30:00,14,55,Office to/from Home,0,Micro,42.82,171.28,16.26,230,3
1982798964,21-06-2018 22:05,Female,June,Thu,22:05:00,5,30,Office to/from Home,0,Prime,52.88,211.5,20.1,284,3
1713753585,16-04-2018 21:41,Male,April,Mon,21:41:00,18,56,Late Night Ride,0,Micro,49.36,197.46,18.75,265.57,1
1703479042,13-04-2018 22:13,Female,April,Fri,22:13:00,12,47,NA,0,Mini,65.99,263.94,25.08,355.01,2
1454918249,25-01-2018 22:23,Male,January,Thu,22:23:00,16,41,Late Night Ride,0,Prime,59.67,238.68,22.68,321,5
1925526340,07-06-2018 21:36,Male,June,Thu,21:36:00,15,55,Office to/from Home,35,Micro,68.4,308.61,27.74,405,3
1451423702,24-01-2018 21:23,Female,January,Wed,21:23:00,30,91,Office to/from Home,35,Micro,88.46,388.84,35.36,513,4
1789444140,04-05-2018 23:35,Male,May,Fri,23:35:00,2,7,NA,0,Mini,22.48,89.94,8.54,121,4
1696455244,12-04-2018 00:07,Female,April,Thu,00:07:00,1,2,Office to/from Home,0,Mini,15.8,63.2,6,85,3
1781046742,02-05-2018 21:43,Male,May,Wed,21:43:00,31,60,Office to/from Home,70,Micro,124.64,568.54,50.87,744,1
1510612860,13-02-2018 00:52,Female,February,Tue,00:52:00,14,33,Office to/from Home,0,Micro,42.88,171.53,16.3,230.71,1
1721484129,18-04-2018 22:30,Male,April,Wed,22:30:00,11,40,Office to/from Home,0,Mini,79.02,316.09,30.02,425,1
1978936084,20-06-2018 23:42,Female,June,Wed,23:42:00,4,4,Office to/from Home,0,Micro,20.8,83.18,7.9,112,4
1519055500,15-02-2018 21:13,Female,February,Thu,21:13:00,21,47,Office to/from Home,0,Micro,51.18,204.72,19.46,275.36,4
1409129949,10-01-2018 23:43,Female,January,Wed,23:43:00,8,29,Office to/from Home,0,Prime,38.41,153.64,14.59,207,4
1999066884,25-06-2018 21:54,Female,June,Mon,21:54:00,19,49,Office to/from Home,0,Mini,79.74,318.96,30.3,429,1
1941771707,11-06-2018 22:58,Male,June,Mon,22:58:00,50,99,Office to/from Home,35,Micro,147.14,623.56,57.67,828,5
1820164246,12-05-2018 03:34,Male,May,Sat,03:34:00,38,55,Late Night Ride,70,Prime,130.63,592.52,53.14,776,3
1545730580,24-02-2018 01:12,Male,February,Sat,01:12:00,4,5,Late Night Ride,0,Micro,18.4,73.6,6.99,98.99,5
1533170824,19-02-2018 23:42,Male,February,Mon,23:42:00,2,7,Late Night Ride,0,Mini,18.65,74.58,7.09,100.32,4
1743376046,23-04-2018 21:58,Female,April,Mon,21:58:00,15,45,Late Night Ride,0,Micro,54.94,219.75,20.88,296,2
1814356305,11-05-2018 03:14,Female,May,Fri,03:14:00,1,2,Office to/from Home,0,Micro,12.28,49.12,4.67,66,5
1602678978,13-03-2018 21:34,Male,March,Tue,21:34:00,11,64,Office to/from Home,0,Mini,50,200,19,269,3
1978896903,20-06-2018 23:13,Female,June,Wed,23:13:00,21,54,Office to/from Home,35,Prime,73.1,327.4,29.53,430,3
1392331448,04-01-2018 21:18,Male,January,Thu,21:18:00,3,30,Office to/from Home,0,Mini,32.35,129.38,12.29,174,2
1587197522,08-03-2018 22:44,Male,March,Thu,22:44:00,17,47,Office to/from Home,35,Prime,69.47,312.86,28.14,410,3
1583899899,07-03-2018 23:06,Male,March,Wed,23:06:00,2,4,Office to/from Home,0,Mini,18.4,73.6,6.99,98.99,2
1412251878,12-01-2018 02:24,Female,January,Fri,02:24:00,9,29,Office to/from Home,0,Mini,35.37,141.5,13.45,190,4
1931245798,09-06-2018 13:13,Female,June,Sat,13:13:00,7,47,Airport/Station Ride,0,Mini,42.24,168.95,16.05,227,3
1886607523,28-05-2018 21:18,Male,May,Mon,21:18:00,18,51,Office to/from Home,0,Mini,58.55,234.2,22.25,315,3
1948399130,13-06-2018 21:23,Female,June,Wed,21:23:00,4,7,Office to/from Home,0,Mini,34.41,137.66,13.07,185,4
1426500605,16-01-2018 21:25,Female,January,Tue,21:25:00,4,9,Office to/from Home,0,Mini,22.81,91.23,8.67,123,3
1951990688,14-06-2018 21:26,Male,June,Thu,21:26:00,5,42,Office to/from Home,0,Mini,45.36,181.44,17.23,244,3
1886821262,28-05-2018 22:54,Male,May,Mon,22:54:00,9,30,Office to/from Home,0,Micro,30.48,121.94,11.59,164,3
1982911711,21-06-2018 22:43,Male,June,Thu,22:43:00,2,4,Office to/from Home,0,Micro,26.81,107.26,10.19,144,2
1657147052,31-03-2018 03:28,Female,March,Sat,03:28:00,5,5,Late Night Ride,0,Micro,17.47,69.89,6.63,93.99,4
1609188480,15-03-2018 21:41,Female,March,Thu,21:41:00,32,110,Late Night Ride,35,Mini,114.31,492.25,45.19,651.75,4
1666939673,02-04-2018 22:27,Female,April,Mon,22:27:00,11,46,Office to/from Home,0,Mini,44.98,179.93,17.1,242.01,5
1789575283,05-05-2018 01:50,Male,May,Sat,01:50:00,34,77,Office to/from Home,0,Prime,121.76,487.02,46.28,655,3
1556048435,26-02-2018 23:09,Male,February,Mon,23:09:00,2,3,Late Night Ride,0,Micro,13.18,52.72,5.01,70.91,2
2005742088,28-06-2018 02:09,Male,June,Thu,02:09:00,8,27,Office to/from Home,0,Mini,32.36,129.44,12.29,174,4
1986747180,22-06-2018 22:04,Male,June,Fri,22:04:00,2,8,Office to/from Home,0,Micro,26.77,107.06,10.17,144,1
1644490760,27-03-2018 08:23,Female,March,Tue,08:23:00,12,51,Customer/Partner Visit,0,Mini,50.93,203.72,19.36,274.01,2
1833854850,14-05-2018 23:47,Female,May,Mon,23:47:00,31,54,Office to/from Home,0,Mini,90.72,362.88,34.47,488,4
1922082982,06-06-2018 21:44,Female,June,Wed,21:44:00,13,51,Office to/from Home,0,Mini,74.16,296.66,28.18,399,1
1559023701,28-02-2018 00:08,Male,February,Wed,00:08:00,2,2,Late Night Ride,0,Micro,12.76,51.04,4.85,68.65,4
1793306196,05-05-2018 23:59,Male,May,Sat,23:59:00,21,0,Airport/Station Ride,0,Prime Play Rentals,112.14,448.56,42.6,603,3
1415735590,13-01-2018 01:44,Female,January,Sat,01:44:00,7,7,Late Night Ride,0,Micro,19.9,79.6,7.56,107,5
1423782671,15-01-2018 23:40,Male,January,Mon,23:40:00,3,4,Office to/from Home,0,Mini,19.83,79.31,7.54,107,3
1429707724,18-01-2018 01:52,Female,January,Thu,01:52:00,11,25,Office to/from Home,0,Prime,39.36,157.46,14.95,212,5
1725794543,19-04-2018 22:41,Male,April,Thu,22:41:00,9,29,Office to/from Home,0,Prime,45.72,182.9,17.38,246,4
1941521967,11-06-2018 21:21,Female,June,Mon,21:21:00,8,48,Office to/from Home,0,Mini,46.9,187.62,17.82,252,3
1469379669,31-01-2018 00:05,Male,January,Wed,00:05:00,2,2,Office to/from Home,0,Micro,12.52,50.08,4.75,67,4
1731816998,21-04-2018 10:23,Male,April,Sat,10:23:00,27,59,Market/Site Visit,0,Micro,71.86,287.44,27.3,387,5
1813594071,10-05-2018 21:22,Female,May,Thu,21:22:00,31,52,Office to/from Home,70,Mini,270.96,1153.84,106.48,1531,3
1536295494,21-02-2018 01:08,Female,February,Wed,01:08:00,3,3,Late Night Ride,0,Micro,14.38,57.52,5.47,77.37,3
1646184781,27-03-2018 17:39,Female,March,Tue,17:39:00,57,122,Office Event,35,Mini,205.92,858.68,80,1145,5
1471792796,31-01-2018 22:16,Male,January,Wed,22:16:00,25,60,Office to/from Home,0,Micro,65.72,262.88,24.96,354,5
1746696237,24-04-2018 19:56,Male,April,Tue,19:56:00,19,82,Airport/Station Ride,0,Prime Play,114.78,436.69,42.5,594,5
1751627763,26-04-2018 01:24,Male,April,Thu,01:24:00,12,27,Airport/Station Ride,0,Prime,37.96,251.84,19.42,309,4
1699955969,13-04-2018 02:32,Female,April,Fri,02:32:00,8,7,Office to/from Home,0,Mini,26.64,106.55,10.13,143.32,5
1837453417,15-05-2018 21:19,Female,May,Tue,21:19:00,2,5,Office to/from Home,0,Micro,25.84,103.34,9.82,139,5
1805399253,08-05-2018 22:44,Male,May,Tue,22:44:00,22,46,NA,0,Prime,74.94,299.76,28.48,403,3
1539036039,21-02-2018 21:15,Male,February,Wed,21:15:00,14,52,Office to/from Home,0,Mini,47.44,189.76,18.02,255.22,5
1878001123,26-05-2018 18:32,Female,May,Sat,18:32:00,6,41,Office to/from Home,0,Micro,38.35,153.4,14.57,206,2
1730709878,20-04-2018 22:10,Male,April,Fri,22:10:00,31,63,Office to/from Home,70,Micro,109.87,509.48,45.25,665,5
1445632264,22-01-2018 22:46,Male,January,Mon,22:46:00,1,2,Office to/from Home,0,Mini,16.48,65.94,6.27,89,4
1809476500,10-05-2018 01:06,Male,May,Thu,01:06:00,9,28,Customer/Partner Visit,0,Micro,30.18,120.74,11.48,162,3
1743517654,23-04-2018 23:20,Female,April,Mon,23:20:00,6,37,Office to/from Home,0,Prime,38.08,152.33,14.47,205,5
1539174213,21-02-2018 22:27,Female,February,Wed,22:27:00,17,54,Office to/from Home,35,Prime,64.02,291.08,26.07,381.17,4
1890087934,29-05-2018 22:09,Female,May,Tue,22:09:00,10,37,Office to/from Home,0,Prime,44.15,176.6,16.78,238,5
1945195989,12-06-2018 22:52,Male,June,Tue,22:52:00,7,30,Late Night Ride,0,Micro,27.28,109.12,10.37,147,4
OSN_844824345,30-01-2018 22:16,Female,January,Tue,22:16:00,2,19.48,Office to/from Home,0,Sedan,8.36,33.46,3.18,45,5
1886752186,28-05-2018 22:16,Male,May,Mon,22:16:00,3,27,Office to/from Home,0,Micro,21.22,84.88,8.06,114,4
1781237941,02-05-2018 22:47,Female,May,Wed,22:47:00,10,43,Office to/from Home,0,Micro,45.35,181.42,17.23,244,4
1926872044,08-06-2018 11:22,Female,June,Fri,11:22:00,31,101,Office to/from Home,35,Mini,100.76,438.04,40.04,579,3
1466611908,29-01-2018 22:22,Female,January,Mon,22:22:00,3,5,Office to/from Home,0,Mini,19.87,79.48,7.55,107,4
1471939211,01-02-2018 00:01,Male,February,Thu,00:01:00,22,43,Office to/from Home,0,Mini,63.53,254.1,24.15,342,3
1650379020,28-03-2018 22:55,Male,March,Wed,22:55:00,11,38,Office to/from Home,0,Micro,34.26,137.02,13.02,184.3,4
1556110330,26-02-2018 23:52,Female,February,Mon,23:52:00,2,3,Office to/from Home,0,Mini,18.6,74.4,7.07,100.07,4
1395093534,05-01-2018 22:03,Female,January,Fri,22:03:00,22,80,Office to/from Home,0,Mini,69.77,279.07,26.51,375,3
1814118670,10-05-2018 22:49,Female,May,Thu,22:49:00,50,92,Office to/from Home,35,Mini,161.52,681.1,63.13,906,2
1952330009,15-06-2018 01:44,Female,June,Fri,01:44:00,28,47,Office to/from Home,35,Micro,69.52,313.06,28.16,411,5
1602818400,13-03-2018 23:07,Male,March,Tue,23:07:00,6,37,Office to/from Home,0,Mini,34.18,136.74,12.99,183.91,1
1867108269,23-05-2018 22:30,Male,May,Wed,22:30:00,37,92,Office to/from Home,35,Micro,108.36,468.44,42.92,620,4
